PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
0,,0,24,YV,20378,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2025,1,1,1,F
0,,0,141,YV,20378,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12094,1209402,34699,HDN,"Hayden, CO",CO,8,Colorado,82,2025,1,1,1,F
0,,0,152,YV,20378,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12012,1201206,32012,GUC,"Gunnison, CO",CO,8,Colorado,82,2025,1,1,1,F
0,,0,156,YV,20378,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12278,1227805,30928,ICT,"Wichita, KS",KS,20,Kansas,62,2025,1,1,1,F
0,,0,167,YV,20378,Mesa Airlines Inc.,6689,D,YV,Mesa Airlines Inc.,2,2,11140,1114008,31140,CRP,"Corpus Christi, TX",TX,48,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2025,1,1,1,F
0,0,0,0,5Y,20007,Atlas Air Inc.,6087,D,5Y,Atlas Air Inc.,3,3,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2025,1,1,1,L
0,0,0,0,5Y,20007,Atlas Air Inc.,6087,D,5Y,Atlas Air Inc.,3,3,11375,1137502,31375,DOV,"Dover, DE",DE,10,Delaware,31,11375,1137502,31375,DOV,"Dover, DE",DE,10,Delaware,31,2025,1,1,1,P
0,0,0,0,5Y,20007,Atlas Air Inc.,6087,D,5Y,Atlas Air Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2025,1,1,1,L
0,0,0,0,5Y,20007,Atlas Air Inc.,6087,D,5Y,Atlas Air Inc.,3,3,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,2025,1,1,1,P
0,0,0,0,5Y,20007,Atlas Air Inc.,6087,D,5Y,Atlas Air Inc.,3,3,13360,1336004,33360,MLB,"Melbourne, FL",FL,12,Florida,33,13360,1336004,33360,MLB,"Melbourne, FL",FL,12,Florida,33,2025,1,1,1,P
0,0,0,0,7S,20330,Ryan Air f/k/a Arctic Transportation,6995,D,7S,Ryan Air f/k/a Arctic Transportation,1,5,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,10299,1029906,30299,ANC,"Anchorage, AK",AK,2,Alaska,1,2025,1,1,1,G
0,0,0,0,AMQ,20201,Ameristar Air Cargo,6055,D,AMQ,Ameristar Air Cargo,1,4,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,2025,1,1,1,P
0,0,0,0,AN,21894,"ADVANCED AIR, LLC",1229,D,AN,"ADVANCED AIR, LLC",1,6,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2025,1,1,1,F
0,0,0,0,C5,20445,CommuteAir LLC dba CommuteAir,6944,D,C5,CommuteAir LLC dba CommuteAir,2,2,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2025,1,1,1,F
0,0,0,0,C5,20445,CommuteAir LLC dba CommuteAir,6944,D,C5,CommuteAir LLC dba CommuteAir,2,2,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,2025,1,1,1,F
0,0,0,0,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10304,1030402,30304,ANI,"Aniak, AK",AK,2,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,0,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12807,1280702,32807,KSM,"St. Mary's, AK",AK,2,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,0,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,0,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,13182,1318202,33182,MBL,"Manistee/Ludington, MI",MI,26,Michigan,43,13182,1318202,33182,MBL,"Manistee/Ludington, MI",MI,26,Michigan,43,2025,1,1,1,L
0,0,0,0,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,13898,1389806,32467,OPF,"Miami, FL",FL,12,Florida,33,13898,1389806,32467,OPF,"Miami, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,0,PO,20100,Polar Air Cargo Airways,6758,D,PO,Polar Air Cargo Airways,3,3,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2025,1,1,1,P
0,0,0,0,X9,20377,Omni Air International LLC,6738,D,X9,Omni Air International LLC,2,2,10194,1019408,30194,AFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10194,1019408,30194,AFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,1,L
0,0,0,0,X9,20377,Omni Air International LLC,6738,D,X9,Omni Air International LLC,2,2,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,0,XP,20207,TEM Enterprises dba  Avelo Airlines,6144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,10529,1052907,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,10529,1052907,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,2025,1,1,1,L
0,0,0,3,N8,20405,National Air Cargo Group Inc d/ba National Airlines,7029,D,N8,National Air Cargo Group Inc d/ba National Airlines,2,2,10615,1061502,30615,BIF,"El Paso, TX",TX,48,Texas,74,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,2025,1,1,1,L
0,0,0,8,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,11762,1176202,31646,FRD,"Friday Harbor, WA",WA,53,Washington,93,14477,1447701,34477,RCE,"Roche Harbor, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,9,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,15346,1534602,31703,TSS,"New York, NY",NY,36,New York,22,2025,1,1,1,L
0,0,0,9,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,13002,1300201,30559,LKE,"Seattle, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,9,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,13002,1300201,30559,LKE,"Seattle, WA",WA,53,Washington,93,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,11,YX,20452,Republic Airline,6003,D,YX,Republic Airline,3,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,1,F
0,0,0,12,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,12574,1257404,30693,TN8,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,1,L
0,0,0,12,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,13461,1346101,33461,MQY,"Smyrna, TN",TN,47,Tennessee,54,2025,1,1,1,L
0,0,0,12,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,13461,1346101,33461,MQY,"Smyrna, TN",TN,47,Tennessee,54,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,1,L
0,0,0,14,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,13898,1389806,32467,OPF,"Miami, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,14,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,13710,1371005,33710,NME,"Nightmute, AK",AK,2,Alaska,1,13894,1389402,33894,OOK,"Toksook, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,14,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,13898,1389806,32467,OPF,"Miami, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,17,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12954,1295407,32575,LGB,"Long Beach, CA",CA,6,California,91,2025,1,1,1,L
0,0,0,18,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,2025,1,1,1,F
0,0,0,21,GCA,22085,"Global Crossing Airlines, Inc.",1287,D,GCA,"Global Crossing Airlines, Inc.",2,2,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,21,GCA,22085,"Global Crossing Airlines, Inc.",1287,D,GCA,"Global Crossing Airlines, Inc.",2,2,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,22,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,13770,1377002,33770,NUP,"Nunapitchuk, AK",AK,2,Alaska,1,2025,1,1,1,L
0,0,0,22,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,13770,1377002,33770,NUP,"Nunapitchuk, AK",AK,2,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,2025,1,1,1,L
0,0,0,24,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,2025,1,1,1,L
0,0,0,24,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14320,1432004,30977,PWK,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,L
0,0,0,24,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,14320,1432004,30977,PWK,"Chicago, IL",IL,17,Illinois,41,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,L
0,0,0,24,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,2025,1,1,1,L
0,0,0,24,GCA,22085,"Global Crossing Airlines, Inc.",1287,D,GCA,"Global Crossing Airlines, Inc.",2,2,14761,1476107,34761,SFB,"Sanford, FL",FL,12,Florida,33,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,24,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10551,1055102,30113,BET,"Bethel, AK",AK,2,Alaska,1,12831,1283102,32831,KUK,"Kasigluk, AK",AK,2,Alaska,1,2025,1,1,1,L
0,0,0,24,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,2025,1,1,1,L
0,0,0,24,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,12574,1257404,30693,TN8,"Nashville, TN",TN,47,Tennessee,54,13461,1346101,33461,MQY,"Smyrna, TN",TN,47,Tennessee,54,2025,1,1,1,L
0,0,0,24,YX,20452,Republic Airline,6003,D,YX,Republic Airline,3,3,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,2025,1,1,1,F
0,0,0,25,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,13710,1371005,33710,NME,"Nightmute, AK",AK,2,Alaska,1,15887,1588703,35887,WWT,"Newtok, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,26,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,10559,1055902,30559,BFI,"Seattle, WA",WA,53,Washington,93,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,2025,1,1,1,F
0,0,0,26,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,10559,1055902,30559,BFI,"Seattle, WA",WA,53,Washington,93,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,26,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,10559,1055902,30559,BFI,"Seattle, WA",WA,53,Washington,93,2025,1,1,1,F
0,0,0,26,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,10559,1055902,30559,BFI,"Seattle, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,28,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11764,1176405,31764,FRG,"East Farmingdale, NY",NY,36,New York,22,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,2025,1,1,1,L
0,0,0,29,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,13796,1379610,32457,OAK,"Oakland, CA",CA,6,California,91,2025,1,1,1,L
0,0,0,29,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15798,1579802,35798,WNA,"Napakiak, AK",AK,2,Alaska,1,10241,1024102,30241,AKI,"Akiak, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,30,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,2025,1,1,1,F
0,0,0,30,YX,20452,Republic Airline,6003,D,YX,Republic Airline,3,3,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,2025,1,1,1,F
0,0,0,31,XP,20207,TEM Enterprises dba  Avelo Airlines,6144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12882,1288204,33195,LAL,"Lakeland, FL",FL,12,Florida,33,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,31,XP,20207,TEM Enterprises dba  Avelo Airlines,6144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12882,1288204,33195,LAL,"Lakeland, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,33,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,11492,1149202,31492,EEK,"Eek, AK",AK,2,Alaska,1,15798,1579802,35798,WNA,"Napakiak, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,35,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,13034,1303402,33034,LNY,"Lanai, HI",HI,15,Hawaii,2,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,2025,1,1,1,L
0,0,0,36,C5,20445,CommuteAir LLC dba CommuteAir,6944,D,C5,CommuteAir LLC dba CommuteAir,2,2,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,13256,1325603,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,2025,1,1,1,F
0,0,0,36,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,2025,1,1,1,F
0,0,0,36,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,2025,1,1,1,F
0,0,0,37,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,15220,1522002,31979,TIW,"Tacoma, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,37,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,15220,1522002,31979,TIW,"Tacoma, WA",WA,53,Washington,93,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,39,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14130,1413003,34130,PKA,"Napaskiak, AK",AK,2,Alaska,1,15257,1525706,35257,TLT,"Tuluksak, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,40,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,2025,1,1,1,F
0,0,0,42,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,42,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,1,L
0,0,0,44,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,15447,1544705,35447,UGN,"Waukegan, IL",IL,17,Illinois,41,2025,1,1,1,L
0,0,0,44,27Q,21652,"Jet Aviation Flight Services, Inc.",1194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,15447,1544705,35447,UGN,"Waukegan, IL",IL,17,Illinois,41,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,L
0,0,0,44,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12807,1280702,32807,KSM,"St. Mary's, AK",AK,2,Alaska,1,13369,1336901,33369,MLL,"Marshall, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,45,9K,20253,"Hyannis Air Service, Inc. dba Cape Air",7021,D,9K,"Hyannis Air Service, Inc. dba Cape Air",1,6,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14306,1430604,34306,PVC,"Provincetown, MA",MA,25,Massachusetts,13,2025,1,1,1,F
0,0,0,45,9K,20253,"Hyannis Air Service, Inc. dba Cape Air",7021,D,9K,"Hyannis Air Service, Inc. dba Cape Air",1,6,14306,1430604,34306,PVC,"Provincetown, MA",MA,25,Massachusetts,13,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2025,1,1,1,F
0,0,0,45,XP,20207,TEM Enterprises dba  Avelo Airlines,6144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,12244,1224404,32244,HVN,"New Haven, CT",CT,9,Connecticut,11,2025,1,1,1,L
0,0,0,45,XP,20207,TEM Enterprises dba  Avelo Airlines,6144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12244,1224404,32244,HVN,"New Haven, CT",CT,9,Connecticut,11,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,2025,1,1,1,L
0,0,0,47,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,2025,1,1,1,F
0,0,0,48,XP,20207,TEM Enterprises dba  Avelo Airlines,6144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,10529,1052907,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,12244,1224404,32244,HVN,"New Haven, CT",CT,9,Connecticut,11,2025,1,1,1,L
0,0,0,48,XP,20207,TEM Enterprises dba  Avelo Airlines,6144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12244,1224404,32244,HVN,"New Haven, CT",CT,9,Connecticut,11,10529,1052907,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,2025,1,1,1,L
0,0,0,49,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14627,1462702,34627,RSH,"Russian Mission, AK",AK,2,Alaska,1,15257,1525706,35257,TLT,"Tuluksak, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,49,YX,20452,Republic Airline,6003,D,YX,Republic Airline,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,2025,1,1,1,F
0,0,0,50,KAH,20272,Kenmore Air Harbor,6927,D,KAH,Kenmore Air Harbor,1,6,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,13055,1305502,33055,LPS,"Lopez Island, WA",WA,53,Washington,93,2025,1,1,1,L
0,0,0,52,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,2,Alaska,1,15085,1508505,35085,SXP,"Sheldon Point, AK",AK,2,Alaska,1,2025,1,1,1,F
0,0,0,53,JN,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,15160,1516006,35160,TCT,"Takotna, AK",AK,2,Alaska,1,13676,1367602,33676,NIB,"Nikolai, AK",AK,2,Alaska,1,2025,1,1,1,F
